Transaction_ID,Timestamp,From_Account,To_Account,Amount,Channel,Sender_Age_Days,Receiver_Age_Days,Sender_Balance_Before,Sender_Balance_After,Layer_Depth,Pattern_Type,Is_Mule
TXN0001588,2024-11-07 01:19:36,ACC00232,ACC00677,3953.72,Mobile_App,463,2291,23222.79,19269.07,0,Normal,0
TXN0004017,2024-11-07 04:56:29,ACC00556,ACC00810,10955.98,Mobile_App,2107,2384,-14961.21,-25917.19,0,Normal,0
TXN0006233,2024-11-07 05:52:51,ACC00863,ACC00291,9427.24,PromptPay,3599,2518,23251.6,13824.36,0,Normal,0
TXN0004706,2024-11-07 08:14:25,ACC00652,ACC00766,11640.6,PromptPay,3594,497,28876.07,17235.47,0,Normal,0
TXN0006719,2024-11-07 10:02:28,ACC00928,ACC00609,2975.75,PromptPay,2639,186,25986.75,23011.0,0,Normal,0
TXN0005903,2024-11-07 11:35:14,ACC00817,ACC00442,11162.03,Branch,2179,826,30776.88,19614.85,0,Normal,0
TXN0006024,2024-11-07 13:37:14,ACC00834,ACC00030,4179.17,PromptPay,2728,2412,40691.7,36512.53,0,Normal,0
TXN0003492,2024-11-07 14:03:09,ACC00482,ACC00464,5783.23,PromptPay,2778,2446,46041.95,40258.72,0,Normal,0
TXN0005316,2024-11-07 14:43:51,ACC00737,ACC00502,10216.87,Mobile_App,1479,488,33566.86,23349.99,0,Normal,0
TXN0000838,2024-11-07 15:37:33,ACC00126,ACC00228,9408.21,Mobile_App,451,530,38820.57,29412.36,0,Normal,0
TXN0006724,2024-11-07 17:45:38,ACC00929,ACC00230,4835.27,PromptPay,3479,2170,74996.84,70161.57,0,Normal,0
TXN0003118,2024-11-07 17:54:19,ACC00432,ACC00116,5019.8,Mobile_App,2382,3327,51285.47,46265.67,0,Normal,0
TXN0004579,2024-11-07 22:30:42,ACC00633,ACC00136,478.35,Mobile_App,1852,2059,-28302.06,-28780.41,0,Normal,0
TXN0003228,2024-11-08 03:41:22,ACC00448,ACC00462,5622.63,Mobile_App,2685,618,37043.8,31421.17,0,Normal,0
TXN0004157,2024-11-08 06:45:21,ACC00575,ACC00300,7147.07,Branch,1323,566,24260.21,17113.14,0,Normal,0
TXN0003780,2024-11-08 08:04:28,ACC00522,ACC00004,4139.54,ATM,1202,3217,25773.87,21634.33,0,Normal,0
TXN0003010,2024-11-08 09:03:52,ACC00417,ACC00029,1826.01,Branch,1801,3052,31057.54,29231.53,0,Normal,0
TXN0000078,2024-11-08 09:23:58,ACC00013,ACC00290,4740.89,Mobile_App,2413,3142,39174.31,34433.42,0,Normal,0
TXN0006805,2024-11-08 09:28:27,ACC00940,ACC00886,7015.54,Branch,462,697,40603.32,33587.78,0,Normal,0
TXN0002805,2024-11-08 09:29:56,ACC00393,ACC00827,1444.11,Branch,2945,3449,6813.96,5369.85,0,Normal,0
TXN0003559,2024-11-08 09:58:49,ACC00492,ACC00445,296.43,Mobile_App,1252,2405,14967.51,14671.08,0,Normal,0
TXN0002683,2024-11-08 11:34:15,ACC00378,ACC00738,3288.25,PromptPay,1464,3273,20461.95,17173.7,0,Normal,0
TXN0002816,2024-11-08 12:43:11,ACC00394,ACC00071,5699.02,Mobile_App,1143,2544,8613.71,2914.69,0,Normal,0
TXN0005344,2024-11-08 12:56:14,ACC00740,ACC00658,7541.36,Mobile_App,2689,3398,16186.93,8645.57,0,Normal,0
TXN0003993,2024-11-08 13:05:18,ACC00553,ACC00464,6732.68,Branch,622,2446,63190.07,56457.39,0,Normal,0
TXN0001555,2024-11-08 13:25:39,ACC00228,ACC00059,6619.41,Branch,530,3168,46594.14,39974.73,0,Normal,0
TXN0002653,2024-11-08 14:02:51,ACC00375,ACC00604,3676.9,Branch,2400,958,17956.39,14279.49,0,Normal,0
TXN0001591,2024-11-08 14:04:28,ACC00232,ACC00185,3207.38,Branch,463,636,12747.53,9540.15,0,Normal,0
TXN0004242,2024-11-08 14:11:44,ACC00586,ACC00111,5611.69,PromptPay,1249,2461,62189.45,56577.76,0,Normal,0
TXN0001086,2024-11-08 15:04:06,ACC00164,ACC00694,811.11,Mobile_App,1909,1182,-24730.41,-25541.52,0,Normal,0
TXN0001559,2024-11-08 16:48:51,ACC00229,ACC00037,4248.27,Mobile_App,3177,206,75434.36,71186.09,0,Normal,0
TXN0003721,2024-11-08 18:01:29,ACC00514,ACC00196,10155.95,Mobile_App,351,911,-16720.36,-26876.31,0,Normal,0
TXN0003095,2024-11-08 19:43:50,ACC00429,ACC00904,11522.9,Mobile_App,2486,3535,76500.9,64978.0,0,Normal,0
TXN0006526,2024-11-08 19:46:49,ACC00902,ACC00759,472.35,Mobile_App,649,3365,19464.24,18991.89,0,Normal,0
TXN0004633,2024-11-08 21:59:48,ACC00641,ACC00071,7455.17,Branch,1902,2544,43087.08,35631.91,0,Normal,0
TXN0003185,2024-11-08 22:31:53,ACC00442,ACC00552,1095.47,ATM,826,3052,12868.24,11772.77,0,Normal,0
TXN0006223,2024-11-09 01:28:37,ACC00861,ACC00833,9096.86,ATM,1906,702,-2690.98,-11787.84,0,Normal,0
TXN0002369,2024-11-09 08:51:16,ACC00333,ACC00811,7240.13,Branch,3489,3241,35415.74,28175.61,0,Normal,0
TXN0002292,2024-11-09 09:49:46,ACC00323,ACC00820,617.19,ATM,2376,1965,-8715.44,-9332.63,0,Normal,0
TXN0001327,2024-11-09 10:03:40,ACC00199,ACC00836,273.34,Branch,2741,290,43035.15,42761.81,0,Normal,0
TXN0000601,2024-11-09 10:26:41,ACC00090,ACC00330,1459.0,PromptPay,1696,1203,19522.13,18063.13,0,Normal,0
TXN0005980,2024-11-09 10:32:25,ACC00828,ACC00682,5170.7,Branch,1836,562,35908.7,30738.0,0,Normal,0
TXN0000522,2024-11-09 10:43:25,ACC00079,ACC00774,2563.77,PromptPay,1365,510,32546.88,29983.11,0,Normal,0
TXN0000118,2024-11-09 10:58:31,ACC00019,ACC00205,1603.25,PromptPay,563,994,-9022.85,-10626.1,0,Normal,0
TXN0004856,2024-11-09 11:02:37,ACC00674,ACC00249,8567.78,Mobile_App,2878,3169,44992.27,36424.49,0,Normal,0
TXN0004549,2024-11-09 11:08:12,ACC00629,ACC00350,5336.11,Branch,1410,420,17478.58,12142.47,0,Normal,0
TXN0003770,2024-11-09 11:13:48,ACC00521,ACC00511,6146.48,Mobile_App,2973,786,12557.54,6411.06,0,Normal,0
TXN0002482,2024-11-09 11:52:54,ACC00350,ACC00027,717.81,Mobile_App,420,3112,69439.66,68721.85,0,Normal,0
TXN0006625,2024-11-09 13:22:11,ACC00916,ACC00889,11478.79,PromptPay,992,648,61710.86,50232.07,0,Normal,0
TXN0005707,2024-11-09 14:54:42,ACC00791,ACC00319,11614.72,Mobile_App,1027,627,70888.15,59273.43,0,Normal,0
TXN0000562,2024-11-09 14:54:58,ACC00085,ACC00074,1087.48,Mobile_App,2037,464,33659.41,32571.93,0,Normal,0
TXN0003800,2024-11-09 15:22:37,ACC00524,ACC00777,2021.72,Mobile_App,601,1127,25488.62,23466.9,0,Normal,0
TXN0006566,2024-11-09 15:45:26,ACC00906,ACC00412,8472.83,PromptPay,1454,2923,50482.99,42010.16,0,Normal,0
TXN0000938,2024-11-09 15:58:05,ACC00141,ACC00474,2499.45,Branch,3231,2777,32646.6,30147.15,0,Normal,0
TXN0004441,2024-11-09 18:03:31,ACC00614,ACC00415,11367.32,PromptPay,3126,1157,35874.51,24507.19,0,Normal,0
TXN0000659,2024-11-09 20:36:38,ACC00099,ACC00550,6373.98,Branch,2675,832,-26177.3,-32551.28,0,Normal,0
TXN0000991,2024-11-09 20:57:52,ACC00148,ACC00889,5931.63,Branch,2570,648,12743.93,6812.3,0,Normal,0
TXN0005254,2024-11-09 21:39:14,ACC00727,ACC00296,8017.0,Mobile_App,1200,2117,89546.99,81529.99,0,Normal,0
TXN0000788,2024-11-09 21:40:52,ACC00118,ACC00802,3719.22,PromptPay,409,2133,31468.95,27749.73,0,Normal,0
TXN0006270,2024-11-10 05:16:18,ACC00869,ACC00264,5725.67,PromptPay,393,442,41216.72,35491.05,0,Normal,0
TXN0003934,2024-11-10 09:39:54,ACC00544,ACC00408,3654.77,Mobile_App,3465,2321,17431.25,13776.48,0,Normal,0
TXN0002878,2024-11-10 10:08:40,ACC00401,ACC00949,10088.39,Mobile_App,342,1955,37797.62,27709.23,0,Normal,0
TXN0002560,2024-11-10 10:32:08,ACC00362,ACC00312,11502.36,ATM,3172,2826,5318.21,-6184.15,0,Normal,0
TXN0004966,2024-11-10 10:37:59,ACC00688,ACC00732,7327.79,Branch,1100,2083,21277.86,13950.07,0,Normal,0
TXN0006602,2024-11-10 11:32:50,ACC00912,ACC00521,10340.04,PromptPay,2954,2973,46936.81,36596.77,0,Normal,0
TXN0004763,2024-11-10 12:16:16,ACC00661,ACC00309,8252.96,Mobile_App,2861,401,24063.43,15810.47,0,Normal,0
TXN0003981,2024-11-10 12:26:16,ACC00550,ACC00542,5379.25,Mobile_App,832,3384,61626.36,56247.11,0,Normal,0
TXN0000403,2024-11-10 12:27:25,ACC00063,ACC00440,11589.13,Mobile_App,1730,1693,4360.54,-7228.59,0,Normal,0
TXN0003854,2024-11-10 12:30:35,ACC00534,ACC00926,8582.21,Mobile_App,3456,1415,-21851.01,-30433.22,0,Normal,0
TXN0003987,2024-11-10 12:49:13,ACC00551,ACC00264,8265.06,Mobile_App,3405,442,41308.84,33043.78,0,Normal,0
TXN0004727,2024-11-10 13:53:29,ACC00657,ACC00242,1379.62,PromptPay,1940,1265,37390.28,36010.66,0,Normal,0
TXN0002148,2024-11-10 14:43:31,ACC00303,ACC00033,6074.94,Mobile_App,1945,2019,20717.87,14642.93,0,Normal,0
TXN0000329,2024-11-10 15:15:41,ACC00051,ACC00303,6061.87,PromptPay,1736,1945,44373.37,38311.5,0,Normal,0
TXN0006614,2024-11-10 15:23:12,ACC00915,ACC00074,1457.63,Mobile_App,3108,464,47026.24,45568.61,0,Normal,0
TXN0000764,2024-11-10 15:58:28,ACC00114,ACC00733,3219.11,Mobile_App,1508,2914,-18948.5,-22167.61,0,Normal,0
TXN0000526,2024-11-10 16:45:03,ACC00079,ACC00165,4760.88,Branch,1365,2622,9964.18,5203.3,0,Normal,0
TXN0000496,2024-11-10 16:48:32,ACC00075,ACC00144,5437.71,Mobile_App,367,1256,30166.09,24728.38,0,Normal,0
TXN0000250,2024-11-10 19:28:37,ACC00039,ACC00440,4757.7,Mobile_App,3480,1693,-106.45,-4864.15,0,Normal,0
TXN0004307,2024-11-10 19:35:58,ACC00594,ACC00908,7324.62,Branch,1595,2550,-11908.2,-19232.82,0,Normal,0
TXN0001677,2024-11-10 19:36:41,ACC00242,ACC00170,1826.98,PromptPay,1265,2097,-7889.46,-9716.44,0,Normal,0
TXN0004595,2024-11-10 20:03:48,ACC00636,ACC00826,2832.77,ATM,3035,2961,18420.78,15588.01,0,Normal,0
TXN0000468,2024-11-10 20:15:02,ACC00071,ACC00699,10645.07,Branch,2544,2045,-6317.46,-16962.53,0,Normal,0
TXN0004705,2024-11-10 20:33:28,ACC00652,ACC00004,7310.58,Mobile_App,3594,3217,36186.65,28876.07,0,Normal,0
TXN0006046,2024-11-11 06:03:52,ACC00836,ACC00230,8027.57,Mobile_App,290,2170,16963.29,8935.72,0,Normal,0
TXN0001404,2024-11-11 08:42:52,ACC00210,ACC00752,8952.61,Branch,2389,1241,39406.78,30454.17,0,Normal,0
TXN0003092,2024-11-11 09:49:36,ACC00428,ACC00786,7395.86,Mobile_App,2724,1535,26130.08,18734.22,0,Normal,0
TXN0000713,2024-11-11 10:23:25,ACC00106,ACC00188,8440.43,PromptPay,2073,827,-3703.8,-12144.23,0,Normal,0
TXN0000653,2024-11-11 10:36:39,ACC00099,ACC00237,7216.87,Mobile_App,2675,705,13083.79,5866.92,0,Normal,0
TXN0002007,2024-11-11 11:58:47,ACC00283,ACC00244,8242.14,PromptPay,1154,2664,27243.52,19001.38,0,Normal,0
TXN0004786,2024-11-11 12:01:35,ACC00665,ACC00303,1782.06,PromptPay,1991,1945,-14751.67,-16533.73,0,Normal,0
TXN0000035,2024-11-11 12:17:02,ACC00006,ACC00707,4540.78,ATM,1183,2204,-19255.61,-23796.39,0,Normal,0
TXN0001929,2024-11-11 13:51:53,ACC00274,ACC00234,3900.93,Mobile_App,3079,2361,-11893.72,-15794.65,0,Normal,0
TXN0004902,2024-11-11 14:16:35,ACC00680,ACC00021,6339.25,Mobile_App,2716,1132,70115.2,63775.95,0,Normal,0
TXN0005477,2024-11-11 15:06:07,ACC00761,ACC00822,3585.69,Mobile_App,2164,298,59165.87,55580.18,0,Normal,0
TXN0001688,2024-11-11 15:30:13,ACC00244,ACC00173,181.65,Mobile_App,2664,2446,-17405.61,-17587.26,0,Normal,0
TXN0003564,2024-11-11 16:04:50,ACC00493,ACC00313,8933.12,PromptPay,841,583,32951.72,24018.6,0,Normal,0
TXN0006087,2024-11-11 16:14:27,ACC00842,ACC00502,1847.55,PromptPay,523,488,75256.85,73409.3,0,Normal,0
TXN0006580,2024-11-11 17:07:29,ACC00907,ACC00926,2893.75,Mobile_App,622,1415,-14190.41,-17084.16,0,Normal,0
TXN0000160,2024-11-11 17:15:15,ACC00024,ACC00052,8087.53,PromptPay,288,576,10786.24,2698.71,0,Normal,0
TXN0005915,2024-11-11 21:17:16,ACC00818,ACC00619,10745.48,Mobile_App,1078,1671,15302.18,4556.7,0,Normal,0
TXN0001566,2024-11-11 22:23:22,ACC00229,ACC00199,4216.04,ATM,3177,2741,30334.85,26118.81,0,Normal,0
TXN0004165,2024-11-12 08:06:37,ACC00577,ACC00564,3067.3,PromptPay,2807,3437,24650.45,21583.15,0,Normal,0
TXN0006735,2024-11-12 09:14:07,ACC00930,ACC00435,9816.73,Branch,675,1266,41774.99,31958.26,0,Normal,0
TXN0005329,2024-11-12 09:49:56,ACC00739,ACC00501,5682.83,Mobile_App,1992,638,74762.83,69080.0,0,Normal,0
TXN0002409,2024-11-12 11:01:49,ACC00339,ACC00640,9376.57,ATM,3604,965,38579.66,29203.09,0,Normal,0
TXN0002015,2024-11-12 11:29:35,ACC00285,ACC00884,9203.12,PromptPay,2920,804,91878.23,82675.11,0,Normal,0
TXN0004944,2024-11-12 12:34:33,ACC00685,ACC00473,11297.39,Mobile_App,1142,2995,-1892.8,-13190.19,0,Normal,0
TXN0000066,2024-11-12 12:44:58,ACC00011,ACC00371,1194.34,Mobile_App,2951,1071,17148.46,15954.12,0,Normal,0
TXN0002704,2024-11-12 14:19:59,ACC00381,ACC00519,4666.77,Mobile_App,2572,1645,3054.28,-1612.49,0,Normal,0
TXN0003615,2024-11-12 14:46:15,ACC00500,ACC00591,3376.75,Branch,219,624,-26493.81,-29870.56,0,Normal,0
TXN0000436,2024-11-12 15:56:32,ACC00068,ACC00576,2601.19,PromptPay,2754,1618,47138.84,44537.65,0,Normal,0
TXN0001934,2024-11-12 16:12:05,ACC00274,ACC00093,8583.24,ATM,3079,2925,-36849.97,-45433.21,0,Normal,0
TXN0002464,2024-11-12 17:54:12,ACC00348,ACC00180,10702.9,Mobile_App,1055,3255,-7390.83,-18093.73,0,Normal,0
TXN0001288,2024-11-12 18:03:22,ACC00193,ACC00007,7444.03,Mobile_App,1258,1094,16423.33,8979.3,0,Normal,0
TXN0003117,2024-11-12 18:18:25,ACC00432,ACC00283,1041.93,PromptPay,2382,1154,52327.4,51285.47,0,Normal,0
TXN0005767,2024-11-12 18:28:11,ACC00798,ACC00923,3090.08,PromptPay,260,597,9701.34,6611.26,0,Normal,0
TXN0004042,2024-11-12 18:50:45,ACC00559,ACC00925,5212.24,Mobile_App,3524,3344,31237.03,26024.79,0,Normal,0
TXN0006064,2024-11-12 19:13:16,ACC00839,ACC00922,11558.45,Mobile_App,2491,1174,72762.06,61203.61,0,Normal,0
TXN0003420,2024-11-12 19:14:21,ACC00472,ACC00291,4043.45,Branch,1013,2518,-3338.97,-7382.42,0,Normal,0
TXN0001805,2024-11-12 19:22:41,ACC00259,ACC00160,7107.55,PromptPay,2299,2750,23095.88,15988.33,0,Normal,0
TXN0002917,2024-11-12 20:19:32,ACC00407,ACC00090,9804.98,Mobile_App,2495,1696,-2273.19,-12078.17,0,Normal,0
TXN0005591,2024-11-12 22:32:33,ACC00774,ACC00401,4928.46,PromptPay,510,342,61220.77,56292.31,0,Normal,0
TXN0000487,2024-11-13 06:12:20,ACC00073,ACC00498,5490.15,PromptPay,3065,1931,-7657.68,-13147.83,0,Normal,0
TXN0000820,2024-11-13 11:43:44,ACC00122,ACC00829,11740.3,Branch,3477,3146,12074.27,333.97,0,Normal,0
TXN0000546,2024-11-13 11:57:56,ACC00081,ACC00919,6958.05,Mobile_App,1133,3008,10726.93,3768.88,0,Normal,0
TXN0003572,2024-11-13 12:58:36,ACC00493,ACC00848,9354.94,ATM,841,385,-21609.43,-30964.37,0,Normal,0
TXN0001475,2024-11-13 13:49:25,ACC00218,ACC00193,963.38,PromptPay,638,1258,34647.14,33683.76,0,Normal,0
TXN0000212,2024-11-13 13:52:22,ACC00033,ACC00274,9570.0,ATM,2019,3079,-14922.39,-24492.39,0,Normal,0
TXN0000438,2024-11-13 14:45:42,ACC00068,ACC00373,8633.57,Branch,2754,2552,34382.49,25748.92,0,Normal,0
TXN0003265,2024-11-13 18:08:05,ACC00453,ACC00448,3714.19,Mobile_App,2915,2685,15247.08,11532.89,0,Normal,0
TXN0000813,2024-11-13 19:47:59,ACC00121,ACC00057,6249.63,ATM,311,3485,-3292.1,-9541.73,0,Normal,0
TXN0001388,2024-11-13 20:08:28,ACC00208,ACC00376,6222.88,PromptPay,3303,429,-36662.22,-42885.1,0,Normal,0
TXN0001414,2024-11-13 20:57:54,ACC00211,ACC00102,11945.05,Branch,3369,2367,31025.29,19080.24,0,Normal,0
TXN0001600,2024-11-14 03:23:02,ACC00233,ACC00298,11174.16,ATM,3295,1847,9257.19,-1916.97,0,Normal,0
TXN0003237,2024-11-14 05:12:19,ACC00449,ACC00392,6381.21,Mobile_App,3485,458,42473.81,36092.6,0,Normal,0
TXN0002631,2024-11-14 06:28:37,ACC00372,ACC00694,9373.81,Mobile_App,419,1182,35192.63,25818.82,0,Normal,0
TXN0003664,2024-11-14 06:35:14,ACC00507,ACC00128,499.04,Branch,3598,2503,47103.33,46604.29,0,Normal,0
TXN0004731,2024-11-14 08:30:42,ACC00658,ACC00832,4748.04,PromptPay,3398,2094,38128.39,33380.35,0,Normal,0
TXN0006134,2024-11-14 10:34:38,ACC00849,ACC00074,6080.89,Mobile_App,1245,464,20460.76,14379.87,0,Normal,0
TXN0004189,2024-11-14 10:41:19,ACC00579,ACC00371,3225.57,Mobile_App,1817,1071,-38156.45,-41382.02,0,Normal,0
TXN0002941,2024-11-14 11:45:09,ACC00410,ACC00531,9340.45,Mobile_App,1248,813,23888.97,14548.52,0,Normal,0
TXN0001487,2024-11-14 13:19:54,ACC00219,ACC00929,8302.04,Mobile_App,1666,3479,26350.4,18048.36,0,Normal,0
TXN0000705,2024-11-14 14:06:13,ACC00106,ACC00556,4301.27,Mobile_App,2073,2107,34125.83,29824.56,0,Normal,0
TXN0000414,2024-11-14 14:08:26,ACC00064,ACC00851,10798.67,PromptPay,502,1520,37639.28,26840.61,0,Normal,0
TXN0000887,2024-11-14 15:48:04,ACC00134,ACC00677,9056.58,Branch,1800,2291,11109.04,2052.46,0,Normal,0
TXN0005999,2024-11-14 15:56:31,ACC00830,ACC00384,9211.38,PromptPay,856,2355,55996.69,46785.31,0,Normal,0
TXN0004264,2024-11-14 17:50:50,ACC00588,ACC00313,1652.78,PromptPay,2558,583,-25376.29,-27029.07,0,Normal,0
TXN0006428,2024-11-14 19:43:29,ACC00893,ACC00584,1167.85,PromptPay,3045,293,86390.59,85222.74,0,Normal,0
TXN0004147,2024-11-14 20:27:36,ACC00574,ACC00240,1143.46,Branch,3347,2431,12582.86,11439.4,0,Normal,0
TXN0000964,2024-11-14 21:20:46,ACC00143,ACC00752,10896.51,Branch,2387,1241,-27738.13,-38634.64,0,Normal,0
TXN0001203,2024-11-15 08:40:10,ACC00182,ACC00082,3623.54,Mobile_App,3328,593,38187.02,34563.48,0,Normal,0
TXN0004048,2024-11-15 09:44:11,ACC00560,ACC00131,10077.79,PromptPay,2065,1050,33183.5,23105.71,0,Normal,0
TXN0002033,2024-11-15 10:25:58,ACC00287,ACC00154,1465.02,ATM,1057,2201,25663.4,24198.38,0,Normal,0
TXN0003695,2024-11-15 10:49:50,ACC00511,ACC00397,2434.65,PromptPay,786,2513,-873.38,-3308.03,0,Normal,0
TXN0001165,2024-11-15 11:04:56,ACC00177,ACC00224,5021.5,Branch,649,417,-21771.69,-26793.19,0,Normal,0
TXN0001773,2024-11-15 11:27:26,ACC00255,ACC00784,427.39,ATM,2931,1879,51130.41,50703.02,0,Normal,0
TXN0005023,2024-11-15 12:11:57,ACC00694,ACC00473,5216.1,PromptPay,1182,2995,53468.14,48252.04,0,Normal,0
TXN0006045,2024-11-15 12:16:43,ACC00836,ACC00895,7079.89,ATM,290,3321,24043.18,16963.29,0,Normal,0
TXN0005380,2024-11-15 13:17:16,ACC00746,ACC00274,10681.78,PromptPay,2424,3079,25538.83,14857.05,0,Normal,0
TXN0005760,2024-11-15 13:29:22,ACC00797,ACC00118,5603.89,PromptPay,3028,409,17327.01,11723.12,0,Normal,0
TXN0004762,2024-11-15 14:54:55,ACC00661,ACC00170,11244.95,Mobile_App,2861,2097,35308.38,24063.43,0,Normal,0
TXN0006285,2024-11-15 17:22:15,ACC00871,ACC00614,4495.34,Branch,1098,3126,41041.14,36545.8,0,Normal,0
TXN0004913,2024-11-15 17:30:17,ACC00681,ACC00664,5609.44,PromptPay,1552,1989,9959.24,4349.8,0,Normal,0
TXN0001854,2024-11-15 18:01:00,ACC00263,ACC00231,3970.25,Mobile_App,1100,3522,-44806.32,-48776.57,0,Normal,0
TXN0003551,2024-11-15 21:26:18,ACC00491,ACC00600,1023.23,Mobile_App,2789,2274,21585.82,20562.59,0,Normal,0
TXN0005382,2024-11-16 03:40:56,ACC00747,ACC00381,5313.21,Branch,2006,2572,48042.83,42729.62,0,Normal,0
TXN0004103,2024-11-16 04:17:10,ACC00570,ACC00586,9087.69,Mobile_App,1812,1249,83054.83,73967.14,0,Normal,0
TXN0000593,2024-11-16 06:22:41,ACC00088,ACC00158,8460.74,Mobile_App,1674,629,-29763.8,-38224.54,0,Normal,0
TXN0000492,2024-11-16 07:04:57,ACC00074,ACC00020,10217.61,PromptPay,464,1075,23817.96,13600.35,0,Normal,0
TXN0001435,2024-11-16 07:43:26,ACC00213,ACC00385,10693.11,PromptPay,182,824,-16785.04,-27478.15,0,Normal,0
TXN0006726,2024-11-16 07:43:50,ACC00929,ACC00927,996.59,PromptPay,3479,2982,64633.67,63637.08,0,Normal,0
TXN0005268,2024-11-16 08:19:18,ACC00729,ACC00766,2350.3,PromptPay,2049,497,25834.03,23483.73,0,Normal,0
TXN0001162,2024-11-16 09:13:59,ACC00177,ACC00555,4831.51,PromptPay,649,338,-8665.64,-13497.15,0,Normal,0
TXN0006227,2024-11-16 09:28:24,ACC00862,ACC00052,8269.89,PromptPay,1213,576,45307.73,37037.84,0,Normal,0
TXN0004101,2024-11-16 10:01:49,ACC00569,ACC00145,7137.36,Mobile_App,971,3239,44305.52,37168.16,0,Normal,0
TXN0005469,2024-11-16 10:12:58,ACC00759,ACC00191,10020.52,Branch,3365,3137,65507.56,55487.04,0,Normal,0
TXN0000643,2024-11-16 10:32:17,ACC00097,ACC00832,884.81,Mobile_App,2834,2094,12750.29,11865.48,0,Normal,0
TXN0001551,2024-11-16 11:04:36,ACC00228,ACC00081,1657.23,PromptPay,530,1133,62208.5,60551.27,0,Normal,0
TXN0000896,2024-11-16 11:06:27,ACC00135,ACC00354,11904.55,PromptPay,2813,1779,28465.88,16561.33,0,Normal,0
TXN0001987,2024-11-16 11:56:41,ACC00281,ACC00755,10977.77,PromptPay,470,3620,-6876.84,-17854.61,0,Normal,0
TXN0005032,2024-11-16 12:03:19,ACC00695,ACC00948,8581.57,PromptPay,2126,612,69852.73,61271.16,0,Normal,0
TXN0006535,2024-11-16 13:27:33,ACC00903,ACC00223,10464.57,ATM,3365,1160,30572.48,20107.91,0,Normal,0
TXN0004200,2024-11-16 15:23:11,ACC00580,ACC00303,6209.6,Mobile_App,2963,1945,-26301.29,-32510.89,0,Normal,0
TXN0005309,2024-11-16 16:36:59,ACC00736,ACC00265,2128.0,PromptPay,2618,1564,30682.92,28554.92,0,Normal,0
TXN0006416,2024-11-16 16:37:49,ACC00891,ACC00574,3072.02,PromptPay,1072,3347,67194.76,64122.74,0,Normal,0
TXN0004263,2024-11-16 18:50:48,ACC00588,ACC00197,7364.63,Mobile_App,2558,2259,-18011.66,-25376.29,0,Normal,0
TXN0004425,2024-11-16 20:09:51,ACC00612,ACC00514,4468.5,Mobile_App,2385,351,34254.98,29786.48,0,Normal,0
TXN0000609,2024-11-16 21:35:47,ACC00092,ACC00572,5069.94,PromptPay,1038,1321,24862.11,19792.17,0,Normal,0
TXN0003307,2024-11-16 22:46:19,ACC00458,ACC00504,10167.33,Mobile_App,604,790,16846.69,6679.36,0,Normal,0
TXN0006772,2024-11-17 07:55:02,ACC00935,ACC00358,8892.06,PromptPay,1602,2043,54077.24,45185.18,0,Normal,0
TXN0000811,2024-11-17 07:57:44,ACC00121,ACC00341,6441.41,Branch,311,562,5754.0,-687.41,0,Normal,0
TXN0005081,2024-11-17 10:17:12,ACC00702,ACC00893,8984.24,PromptPay,2537,3045,38139.9,29155.66,0,Normal,0
TXN0003767,2024-11-17 10:27:32,ACC00520,ACC00299,3271.34,ATM,1040,959,12795.09,9523.75,0,Normal,0
TXN0004158,2024-11-17 10:57:05,ACC00575,ACC00534,10232.45,Mobile_App,1323,3456,17113.14,6880.69,0,Normal,0
TXN0005148,2024-11-17 11:23:54,ACC00711,ACC00723,4375.03,Mobile_App,2867,2301,45743.59,41368.56,0,Normal,0
TXN0000271,2024-11-17 12:28:04,ACC00043,ACC00649,9565.99,PromptPay,1573,1412,47534.42,37968.43,0,Normal,0
TXN0006875,2024-11-17 12:53:09,ACC00949,ACC00494,4963.88,Branch,1955,3216,92948.42,87984.54,0,Normal,0
TXN0000691,2024-11-17 12:55:34,ACC00103,ACC00918,4121.05,PromptPay,3166,2605,20321.48,16200.43,0,Normal,0
TXN0005876,2024-11-17 13:56:58,ACC00812,ACC00457,11072.63,Mobile_App,3189,2897,50525.36,39452.73,0,Normal,0
TXN0002374,2024-11-17 14:42:17,ACC00334,ACC00198,2189.01,Mobile_App,2434,615,51691.86,49502.85,0,Normal,0
TXN0006429,2024-11-17 15:51:55,ACC00893,ACC00814,1751.47,Mobile_App,3045,3456,85222.74,83471.27,0,Normal,0
TXN0002544,2024-11-17 15:56:43,ACC00360,ACC00916,6220.88,PromptPay,1912,992,11732.99,5512.11,0,Normal,0
TXN0003442,2024-11-17 17:20:44,ACC00475,ACC00553,9525.92,PromptPay,1261,622,59176.83,49650.91,0,Normal,0
TXN0000963,2024-11-17 21:38:42,ACC00143,ACC00006,4053.71,Mobile_App,2387,1183,-23684.42,-27738.13,0,Normal,0
TXN0006330,2024-11-18 07:58:46,ACC00876,ACC00417,5622.98,Mobile_App,344,1801,15951.13,10328.15,0,Normal,0
TXN0003042,2024-11-18 08:32:55,ACC00423,ACC00066,2281.56,Mobile_App,1475,1380,1126.5,-1155.06,0,Normal,0
TXN0005514,2024-11-18 10:55:22,ACC00765,ACC00848,1918.52,Branch,1981,385,58051.79,56133.27,0,Normal,0
TXN0000682,2024-11-18 13:05:30,ACC00102,ACC00742,8310.55,ATM,2367,3126,5345.62,-2964.93,0,Normal,0
